"id","writers"
917,"nm1973552"
917,"nm0234837"
917,"nm2320658"
917,"nm2042425"
917,"nm1950901"
917,"nm0930261"
917,"nm2090115"
917,"nm0505946"
917,"nm0021249"
1623,"nm0268380"
1623,"nm0947395"
1623,"nm0125803"
1623,"nm1227045"
1623,"nm0003474"
1987,"nm0000127"
1987,"nm0566699"
1987,"nm1226735"
1987,"nm1226737"
4716,"nm0452878"
4716,"nm0000041"
4716,"nm0605648"
4395,"nm0470098"
6422,"nm0425780"
2401,"nm1226736"
2401,"nm0005421"
6870,"nm0929186"
6870,"nm1334526"
5077,"nm0001252"
2291,"nm0460141"
2291,"nm0746830"
5938,"nm0378144"
5938,"nm0289833"
3096,"nm0255386"
1178,"nm0420135"
4306,"nm0360253"
4306,"nm0053484"
4306,"nm0348181"
14,"nm1009775"
3176,"nm0572352"
3176,"nm1245146"
3176,"nm0709070"
3176,"nm0832043"
1161,"nm0151540"
1161,"nm0373571"
1161,"nm0501399"
1161,"nm0815418"
1161,"nm0831479"
1862,"nm0304665"
1862,"nm0541632"
1862,"nm0394984"
5816,"nm0505230"
5816,"nm0764982"
5816,"nm0817023"
3847,"nm1019940"
3847,"nm0840939"
4280,"nm0200380"
4280,"nm1247295"
4303,"nm0925234"
6472,"nm0392955"
6472,"nm1125275"
2076,"nm0103785"
2969,"nm0113005"
2969,"nm0013996"
2969,"nm0236881"
2969,"nm1009988"
3208,"nm2045112"
3208,"nm0426892"
3408,"nm0588341"
3408,"nm1253352"
1974,"nm0217034"
2133,"nm1256768"
2133,"nm0381757"
5598,"nm0001054"
5598,"nm0001053"
5598,"nm0741740"
3087,"nm0001068"
5867,"nm0280179"
5867,"nm0000154"
4672,"nm0088479"
4672,"nm1192866"
4672,"nm1016088"
4672,"nm0680846"
4672,"nm0035905"
6808,"nm0505741"
248,"nm0126500"
248,"nm1030706"
22,"nm0326092"
22,"nm0951135"
603,"nm0114197"
603,"nm1119609"
1476,"nm0713615"
4218,"nm0100326"
4218,"nm0684919"
4218,"nm0716366"
4218,"nm0338569"
4218,"nm0899567"
4218,"nm0458312"
4218,"nm0190780"
4218,"nm0314480"
4218,"nm0161285"
4218,"nm0672554"
4218,"nm1134390"
4218,"nm0839966"
4218,"nm0636453"
4218,"nm0466528"
6080,"nm0001747"
6080,"nm0610246"
4555,"nm0583600"
963,"nm1130708"
963,"nm0278759"
1025,"nm1064048"
1025,"nm0943308"
1025,"nm0517179"
1025,"nm0104973"
1025,"nm0351929"
3046,"nm1985343"
3046,"nm0861636"
3046,"nm0093560"
3046,"nm0545861"
1740,"nm0442109"
1740,"nm0327273"
1740,"nm1410028"
5451,"nm1183854"
1482,"nm1568308"
1482,"nm0755969"
1482,"nm0945026"
1482,"nm0002982"
2305,"nm0241090"
3122,"nm0744839"
3122,"nm0000436"
3792,"nm0001140"
3792,"nm1212988"
5899,"nm0885575"
5899,"nm0000709"
5899,"nm0115310"
4423,"nm0000188"
4733,"nm0921853"
4733,"nm0947395"
4733,"nm0268380"
4733,"nm0125803"
2605,"nm0538320"
2605,"nm0159039"
4965,"nm0517589"
2568,"nm0899328"
2568,"nm0991253"
2568,"nm0023260"
2382,"nm0593243"
2382,"nm0061829"
2559,NA
5703,"nm0200484"
5703,"nm1743465"
5703,"nm1743466"
5703,"nm1475075"
5703,"nm1362426"
5703,"nm2193325"
3398,"nm0150749"
3398,"nm1044491"
3398,"nm0332393"
5439,"nm0989649"
5259,"nm0779876"
5259,"nm0507425"
2916,"nm0544528"
6103,"nm0565336"
92,"nm0880928"
992,NA
5425,"nm0421314"
4790,"nm1108961"
6488,NA
342,"nm0357453"
80,"nm1286500"
5397,"nm0744839"
2529,"nm0899113"
2529,"nm0326040"
2529,"nm0001920"
4274,"nm2716274"
4274,"nm2715578"
5547,"nm0205805"
5547,"nm1185770"
201,"nm0418469"
201,"nm0000466"
201,"nm0491011"
484,"nm1297771"
484,"nm0000108"
484,"nm0305372"
484,"nm1922214"
484,"nm2461314"
484,"nm2962942"
4801,NA
1173,"nm0101639"
2268,"nm0946875"
2268,"nm1295604"
2059,"nm0029706"
2059,"nm15760415"
2946,"nm0184947"
6097,"nm0238757"
6097,"nm0384722"
6097,"nm0384864"
6097,"nm0651692"
6097,"nm0819711"
6097,"nm1196684"
1493,"nm0149196"
4482,"nm0175775"
799,"nm0996086"
1719,"nm1370693"
2485,"nm0594503"
2485,"nm1168510"
2109,"nm0794385"
2109,"nm0651900"
2109,"nm0258268"
2109,"nm0556856"
5102,"nm0383707"
5102,"nm1027089"
5102,"nm1248357"
5102,"nm1248358"
4221,"nm0632938"
4221,"nm0901346"
6079,"nm0705683"
6079,"nm0309599"
6079,"nm0026153"
4682,"nm0613444"
4682,"nm0960028"
4775,"nm1002424"
4775,"nm0003529"
4775,"nm0001741"
4775,"nm0796950"
4775,"nm0795975"
6654,"nm1301035"
6792,NA
5250,"nm0410288"
5250,"nm0931095"
2178,"nm0349406"
1076,"nm0318326"
1076,"nm0136950"
1076,"nm0864471"
1076,"nm0363958"
1076,"nm0169505"
1076,"nm0812513"
1742,"nm0163375"
1996,"nm0697115"
2853,"nm0291905"
2917,"nm0171474"
3625,"nm1079776"
3625,"nm0425138"
3625,"nm0751207"
4019,"nm0166767"
4019,"nm1621084"
4019,"nm0024856"
4019,"nm0066764"
4039,"nm0000431"
4039,"nm1343803"
397,"nm0819533"
397,"nm1552063"
3142,"nm0123666"
3142,"nm1129905"
3142,"nm0201509"
3142,"nm0569891"
5834,"nm1314890"
6194,"nm1210422"
6194,"nm0150916"
6664,"nm0109858"
6664,"nm0458318"
6664,"nm0316888"
6664,"nm0505522"
6664,"nm0002718"
1117,"nm0391132"
1117,"nm0326040"
1363,"nm0168379"
1803,"nm0739744"
1803,"nm0654858"
5649,"nm1318194"
5649,"nm1321655"
5649,"nm1321656"
3834,NA
6832,"nm0415549"
6832,"nm1066396"
6832,"nm0857002"
6832,"nm1431061"
6832,"nm1509215"
6845,"nm4916501"
6845,"nm1340910"
6845,"nm1083610"
6845,"nm1344929"
6845,"nm0839331"
6845,"nm1252760"
6845,"nm1077728"
6845,"nm1129097"
6845,"nm1061418"
5179,"nm1636638"
5179,"nm0639335"
5179,"nm0612812"
5179,"nm0609184"
5179,"nm0393517"
2128,"nm0910550"
2128,"nm1325872"
3270,"nm0094435"
3270,"nm1323286"
3270,"nm1646563"
6102,NA
3878,"nm0206797"
3878,"nm1011749"
3878,"nm0682612"
6032,"nm0327273"
5075,"nm0472567"
5911,"nm0471452"
5911,"nm1012016"
4136,"nm0308376"
4136,"nm0000175"
1744,"nm0073688"
1744,"nm0541635"
1744,"nm0769840"
113,"nm1354901"
1689,"nm1335254"
1689,"nm6067897"
1689,"nm0746360"
1941,"nm0680889"
5306,"nm0080120"
5530,"nm0531734"
1957,NA
4214,"nm0058713"
4214,"nm0149260"
4214,"nm0283997"
4214,"nm0553237"
4214,"nm0746162"
1900,"nm1077036"
405,"nm0002071"
405,"nm0570912"
839,"nm0471392"
839,"nm1340000"
839,"nm0925482"
4170,"nm1865755"
4170,"nm0304665"
4170,"nm0541632"
4170,"nm0593856"
4170,"nm0572151"
4384,"nm0839397"
4384,"nm0920108"
6661,"nm0143599"
6661,"nm0219456"
6661,"nm0003506"
6661,"nm1789517"
276,"nm1155510"
276,"nm0958969"
276,"nm0783346"
276,"nm0722610"
778,"nm0275286"
778,"nm0938379"
778,"nm0170160"
135,"nm1259728"
2549,NA
2753,"nm5333675"
2753,"nm0427993"
3195,"nm0767339"
3745,"nm1045417"
6042,"nm0175726"
6042,"nm0862122"
4597,"nm0000519"
1071,"nm0346938"
1071,"nm1447604"
6807,"nm0111845"
6807,"nm0280814"
6807,"nm0505662"
1216,"nm1393443"
1216,"nm1212017"
1216,"nm0110778"
1216,"nm0135141"
1806,"nm0001969"
1806,"nm1023919"
1806,"nm0618881"
889,"nm0000807"
889,"nm0074488"
889,"nm0149446"
1209,"nm1358381"
1209,"nm0661275"
1896,"nm0070566"
1896,"nm0005278"
1896,"nm1009988"
2222,"nm0589176"
2610,"nm0000233"
3029,"nm0141812"
3029,"nm0068183"
5699,"nm0466925"
6712,"nm0724514"
6712,"nm0776114"
3740,"nm0001754"
4299,"nm0563301"
4299,"nm0000720"
4299,"nm0698493"
4299,"nm0915465"
4299,"nm0005541"
4299,"nm0424688"
4299,"nm0064556"
4299,"nm0294997"
4299,"nm0783536"
4369,"nm1271987"
4369,"nm1335402"
4563,"nm1141749"
6140,"nm0629272"
6140,"nm0315065"
6140,"nm0622288"
2864,"nm0174374"
5650,"nm0027572"
5650,"nm0000876"
1266,"nm0081433"
1266,"nm0414423"
1266,"nm0001752"
1700,"nm0745861"
1700,"nm0499343"
1556,"nm0251536"
1556,"nm0275264"
1556,"nm0432622"
1556,"nm0612199"
6793,"nm1318193"
3535,"nm1428524"
3535,"nm0177836"
3535,"nm0171651"
709,"nm0000228"
709,"nm0171474"
1351,"nm0001681"
1351,"nm0348181"
1674,"nm0001814"
5117,"nm0668754"
5117,"nm0011470"
5117,"nm1321655"
5117,"nm1321656"
5117,"nm0507000"
3126,"nm0553796"
3126,"nm0553855"
4329,"nm0000175"
4329,"nm0462895"
4827,"nm1373865"
4827,"nm0092578"
1143,"nm1309245"
1143,"nm1309413"
1143,"nm1313036"
1143,"nm1311091"
2768,"nm1234345"
3105,"nm1077168"
3638,"nm1628380"
3638,"nm2057405"
3638,"nm0661791"
3638,"nm1367409"
3638,"nm1369364"
6830,"nm0937748"
6830,"nm0325214"
6830,"nm0638218"
6830,"nm0499343"
6830,"nm0745861"
481,"nm0167280"
4960,"nm1353930"
4960,"nm0007158"
550,"nm1175275"
550,"nm0440913"
550,"nm0078704"
550,"nm1758001"
4067,"nm0799442"
4067,"nm0274262"
4067,"nm0434806"
4067,"nm0545382"
195,"nm0453518"
3498,"nm0111845"
3498,"nm0697656"
3498,"nm1946260"
3619,"nm1374780"
5966,"nm0618391"
4816,"nm0300866"
4816,"nm1373849"
4396,"nm0670408"
4396,"nm0942367"
6205,"nm0082802"
203,"nm0088747"
203,"nm0291082"
6888,"nm0831321"
399,"nm0061829"
399,"nm0143596"
399,"nm0258390"
399,"nm0163177"
399,"nm0954664"
399,"nm0591160"
399,"nm0627159"
1906,"nm1520937"
1906,"nm0626334"
2269,"nm0004306"
2269,"nm0171722"
2269,"nm0606688"
2269,"nm0171253"
2284,"nm1375358"
2284,"nm1376383"
5562,"nm1789514"
5562,"nm0733692"
5562,"nm1127653"
4427,"nm0593463"
4577,"nm0954848"
4577,"nm0933191"
6101,"nm0000876"
6411,"nm0026829"
6411,"nm0317368"
3345,"nm0205169"
6656,"nm0205169"
6656,"nm1531607"
6656,"nm0358006"
6656,"nm0553662"
267,"nm1033788"
267,"nm0742194"
1058,"nm0001094"
1058,"nm0041864"
1303,"nm1286340"
1450,"nm0325214"
1450,"nm0001705"
1450,"nm0308099"
1450,"nm0911598"
2600,"nm0462895"
2600,"nm0000184"
2600,"nm0622288"
2600,"nm0442241"
5730,"nm0174410"
5730,"nm0043480"
5730,"nm0002417"
5730,"nm1212988"
4193,"nm0001806"
1630,"nm0166507"
1630,"nm0183293"
1630,"nm1492989"
1630,"nm0494493"
1630,"nm1362432"
4919,"nm0568976"
4919,"nm0568978"
4919,"nm1386910"
462,"nm1027958"
462,"nm1257282"
462,"nm0826425"
462,"nm0918955"
4639,"nm0368774"
2634,"nm0051939"
2634,"nm1385432"
2634,"nm0208878"
3119,"nm0066080"
3119,"nm0371890"
3119,"nm0431956"
3119,"nm0606328"
1682,"nm0001081"
1838,"nm0623715"
3507,"nm0467942"
3507,"nm0926727"
3507,"nm0926729"
3507,"nm0043233"
3507,"nm1469874"
5918,"nm0127690"
5918,"nm0920859"
5918,"nm0722274"
2606,"nm0538320"
2606,"nm0159039"
1182,"nm0064181"
1966,"nm0020820"
1966,"nm0933128"
1966,"nm0524190"
1966,"nm0601859"
2791,"nm0415425"
2791,"nm0798646"
2791,"nm1119880"
2791,"nm2081046"
2791,"nm0000341"
3366,"nm0462525"
829,"nm1294453"
829,"nm2833005"
3485,"nm0000777"
3485,"nm1721077"
3812,"nm1171761"
4593,"nm0000985"
502,"nm0331453"
502,"nm0879853"
502,"nm1081315"
502,"nm0280745"
502,"nm0493857"
502,"nm0850844"
502,"nm1500863"
1086,"nm0227540"
1086,"nm0448208"
1086,"nm0070368"
1086,"nm1943855"
1086,"nm1201710"
5475,"nm0010930"
5475,"nm0456732"
2659,"nm1318843"
2659,"nm1319757"
2659,"nm1436466"
2659,"nm0391344"
2659,"nm0498278"
2659,"nm1411347"
2659,"nm1293367"
2659,"nm0456158"
4308,"nm0615209"
5056,"nm0524924"
5056,"nm0006904"
2220,"nm0741740"
2220,"nm0740115"
2220,"nm0771065"
2220,"nm0865847"
6251,"nm1814871"
6251,"nm1401416"
4852,"nm0005295"
4852,"nm0001778"
4852,"nm0103702"
618,"nm0004170"
618,"nm0275286"
618,"nm0634240"
5115,"nm0152145"
5115,"nm0923941"
5115,"nm0637660"
5115,"nm0056725"
5115,"nm0519969"
5322,"nm1154950"
5322,"nm1154951"
2897,"nm0159507"
2897,"nm0874683"
2897,"nm0403230"
2897,"nm0151013"
3492,"nm0483053"
4255,"nm1418750"
4255,"nm0926449"
6761,"nm0000382"
6761,"nm0392035"
2866,"nm0356539"
2866,"nm0000948"
1686,"nm1410521"
2293,"nm0325533"
2293,"nm0746830"
5543,"nm0826369"
5543,"nm0911422"
5543,"nm1017488"
5543,"nm0291082"
5543,"nm0001873"
3687,"nm0448900"
2607,"nm0538320"
2607,"nm0159039"
4630,"nm1104118"
991,"nm0169540"
991,"nm2289183"
1075,"nm0118224"
1075,"nm0886430"
1075,"nm0346466"
3497,"nm0381478"
3497,"nm1415801"
6774,"nm0425894"
5127,NA
2957,"nm1129753"
4008,"nm1419268"
4008,"nm1176853"
4008,"nm0210320"
4008,"nm0238865"
4171,"nm2858501"
4171,"nm1261545"
6011,"nm0732430"
6011,"nm0860219"
372,"nm0744980"
372,"nm0738908"
1154,"nm0544999"
1923,"nm0375355"
1923,"nm0291082"
1923,"nm0122653"
2918,"nm0516810"
2918,"nm0001097"
3245,"nm1096524"
3246,"nm1577281"
3246,"nm0275486"
5987,"nm0472567"
5987,"nm0840626"
5987,"nm0847126"
635,"nm0001465"
635,"nm0826041"
1289,"nm0053228"
1366,"nm1440023"
5265,"nm0907296"
5265,"nm1016088"
5265,"nm1627554"
2144,"nm0726978"
2144,"nm0147700"
2144,"nm0123666"
2144,"nm1486235"
2144,"nm1271884"
2144,"nm2050680"
2144,"nm0038432"
2144,"nm0819522"
2144,"nm0975322"
2144,"nm0748672"
2144,"nm0436851"
2144,"nm0910559"
2144,"nm0000636"
2639,"nm0425780"
2838,"nm0000233"
2838,"nm0000235"
3840,"nm1171770"
3840,"nm3053444"
3263,"nm0000095"
1176,"nm0000464"
128,"nm0928492"
128,"nm0385392"
3229,"nm1162002"
6427,"nm1440698"
980,"nm0001246"
980,"nm1707307"
4347,"nm0923736"
2963,"nm1445106"
2963,"nm0717733"
3305,"nm1446437"
3305,"nm0953978"
1167,NA
3681,"nm0814281"
5161,"nm0002010"
5161,"nm0217033"
5161,"nm1091004"
2147,"nm1449019"
2147,"nm1171743"
2147,"nm0166074"
2147,"nm0478588"
5695,"nm0909638"
5695,"nm0101991"
5695,"nm0001392"
5695,"nm1451254"
4273,"nm0006639"
4938,"nm0488649"
4938,"nm0863816"
1010,"nm0701031"
1010,"nm0905498"
1010,"nm0353673"
1010,"nm0001220"
5111,"nm1163919"
5111,"nm1117214"
1540,"nm1676035"
5895,"nm1396121"
5895,"nm1016096"
667,"nm0000500"
667,"nm0000365"
667,"nm0000160"
667,"nm0471811"
6768,"nm0005540"
6768,"nm0915465"
6768,"nm0005541"
6768,"nm0568377"
6768,"nm0811360"
6768,"nm0177348"
64,"nm0919925"
64,"nm0104973"
64,"nm0351929"
64,"nm0001465"
3482,"nm1713410"
3482,"nm0667734"
3482,"nm1721806"
5188,"nm0326040"
5188,"nm1467010"
4036,"nm0083348"
4036,"nm0684342"
4036,"nm0135296"
4036,"nm1486235"
4036,"nm1271884"
4036,"nm0677037"
6159,"nm0148808"
6159,"nm0125803"
6159,"nm0268380"
4815,"nm0442109"
6929,"nm0726472"
6929,"nm1183854"
6929,"nm0504670"
809,"nm0877587"
3589,"nm1011326"
3854,"nm0254645"
3854,"nm0744429"
3854,"nm0064181"
3854,"nm0938684"
6616,"nm0005139"
1285,"nm0905592"
1285,"nm0062149"
4450,"nm0000812"
2829,"nm1080144"
2829,"nm0748874"
6249,"nm0175726"
234,"nm0991423"
234,"nm0177836"
234,"nm0171651"
4941,"nm0466925"
4941,"nm0030663"
4941,"nm0827839"
4941,"nm0527567"
4941,"nm0527582"
493,"nm0001801"
493,"nm0266899"
2200,"nm0591994"
2200,"nm1471990"
2200,"nm0791285"
2456,"nm1104077"
2456,"nm0910841"
2456,"nm0955443"
5689,NA
2567,"nm0919369"
5783,"nm0576529"
5783,"nm1162018"
6368,"nm1472795"
1877,"nm1081992"
1877,"nm1638748"
1877,"nm0457592"
1877,"nm0634602"
1877,"nm0756983"
5333,"nm1661895"
5333,"nm0522393"
2143,"nm1480450"
2143,"nm0319619"
5388,"nm0919363"
5388,"nm1099514"
5110,"nm1077932"
3365,"nm1363595"
3365,"nm1041479"
3365,"nm0972040"
3393,"nm0001570"
3393,"nm0504672"
3532,"nm0950701"
4444,"nm0601619"
6762,"nm0005069"
6762,"nm1101630"
6762,"nm0784124"
6553,"nm1135084"
5644,"nm0649460"
5644,"nm0476064"
5644,"nm0254645"
5644,"nm0744429"
5644,"nm0191547"
2387,"nm1358355"
4892,"nm0220798"
4892,"nm3951121"
4892,"nm1557889"
4892,"nm1122940"
4892,"nm15686386"
4892,"nm0949210"
4892,"nm1552771"
4093,"nm0478799"
4093,"nm1141181"
4093,"nm0441301"
4093,"nm0693898"
4093,"nm0713412"
5152,"nm0128997"
5152,"nm0494170"
3282,NA
3620,"nm0836825"
3940,"nm0950226"
4285,"nm1191481"
4285,"nm1490123"
4336,"nm0238841"
2544,"nm0431918"
2544,"nm1000113"
5028,"nm0295264"
5028,"nm0255278"
959,"nm0359734"
1084,"nm0574516"
1084,"nm0898534"
2678,"nm0236226"
2857,"nm0128687"
2154,"nm1307411"
2154,"nm0784177"
1112,"nm0001300"
1112,"nm0001060"
6396,"nm0464804"
6396,"nm0633730"
6448,"nm0000108"
6448,"nm0436543"
6346,"nm0595062"
6346,"nm1304475"
6346,"nm2780927"
646,"nm0402804"
646,"nm0486824"
646,"nm0888491"
906,"nm0698925"
906,"nm0573505"
906,"nm0652223"
5123,"nm0954693"
1973,"nm1088298"
1973,"nm0663328"
5421,"nm0004111"
4151,"nm0349406"
752,"nm0812121"
752,"nm0000682"
65,"nm0632051"
65,"nm0064181"
65,"nm0625198"
65,"nm2615528"
656,"nm0000632"
656,"nm0272324"
656,"nm0546267"
656,"nm0732165"
656,"nm0552092"
656,"nm1166844"
1655,"nm0121653"
2011,"nm0084334"
2011,"nm0169173"
2011,"nm0000916"
3941,"nm1503403"
4765,"nm1041597"
72,"nm0545356"
72,"nm2389602"
72,"nm1272853"
72,"nm1490352"
1448,"nm1519314"
145,"nm0528260"
5835,"nm1512920"
5835,"nm1557909"
238,"nm1419633"
238,"nm1425398"
1164,"nm0777043"
1164,"nm0309691"
4083,"nm0668292"
4271,"nm0825360"
2446,"nm0669311"
2446,"nm0313623"
1023,"nm0335666"
5235,"nm0957772"
5853,"nm0502073"
5853,"nm0304830"
3811,"nm0001949"
3811,"nm0251536"
3811,"nm0878756"
3811,"nm0845752"
6706,"nm0264520"
6706,"nm1462097"
3258,"nm0007075"
3258,"nm0090614"
3258,"nm2320658"
3258,"nm1977355"
3258,"nm1950901"
3258,"nm1853872"
3258,"nm0027459"
3258,"nm0431622"
3258,"nm2558161"
1840,"nm0001070"
1840,"nm0456063"
2540,"nm0127690"
2540,"nm0204678"
6045,"nm1413455"
6045,"nm0016895"
6045,"nm0332146"
3495,"nm0000668"
3495,"nm0104447"
800,"nm0472567"
800,"nm0484907"
800,"nm0458413"
6073,"nm0472567"
1488,"nm0855903"
1488,"nm1124734"
1488,"nm1127844"
1660,"nm0226547"
1660,"nm0410945"
1660,"nm0475542"
1660,"nm0633986"
1660,"nm0756944"
3267,"nm0842523"
3267,"nm1006264"
1551,"nm0414817"
4223,"nm0341372"
498,"nm0000118"
498,"nm0218621"
894,"nm0830969"
894,"nm1547579"
894,"nm0665505"
5150,"nm0815204"
1501,"nm0493369"
1501,"nm1604669"
1501,"nm1603708"
6437,"nm1433580"
6437,"nm1481618"
134,"nm0905957"
134,"nm1583671"
134,"nm0647939"
3078,"nm0629272"
314,"nm1095625"
314,"nm0528969"
314,"nm0785164"
1832,"nm1178069"
1832,"nm1396574"
1832,"nm2768719"
2348,"nm0502073"
2348,"nm0304830"
2348,"nm0332184"
2348,"nm0587692"
2348,"nm0991423"
2348,"nm0119423"
5519,"nm0751720"
5519,"nm0000914"
5519,"nm0680779"
5130,"nm0678955"
954,"nm0885249"
954,"nm1583617"
453,"nm0794385"
453,"nm1602468"
453,"nm1591006"
5247,"nm0367838"
5247,"nm1568285"
1618,"nm1804369"
1868,"nm0936999"
129,"nm0458884"
129,"nm0562706"
2741,"nm0004056"
2741,"nm0028764"
2741,"nm0149290"
2741,"nm0123194"
4461,"nm0588340"
4461,"nm0001675"
6547,"nm0564286"
6547,"nm0936482"
6547,"nm0340485"
873,"nm0563240"
873,"nm0745360"
873,"nm0712753"
257,"nm0006534"
257,"nm0542062"
257,"nm0161285"
691,"nm0078566"
691,"nm1511619"
1697,"nm0335096"
1697,"nm0619599"
1697,"nm0002010"
1697,"nm0647374"
1697,"nm0584770"
1697,"nm2236676"
5551,"nm1077932"
5019,"nm0295642"
4188,"nm0888491"
6069,"nm1569351"
6069,"nm0258286"
6069,"nm0151358"
241,"nm6859370"
241,"nm1209132"
241,"nm0222150"
5291,"nm0090199"
5291,"nm0220600"
3031,"nm0276062"
3031,"nm0674909"
5817,"nm0366004"
5817,"nm0877587"
3310,"nm0353673"
3310,"nm0101801"
180,"nm0001140"
180,"nm0000500"
4584,"nm0446819"
604,"nm0001709"
604,"nm0696605"
604,"nm0901877"
604,"nm1837015"
1013,"nm1589546"
1013,"nm0766199"
1013,"nm1591046"
1013,"nm1033745"
6275,"nm1633114"
6275,"nm0395961"
6915,"nm0885575"
6915,"nm0462895"
6915,"nm0436960"
5120,"nm1160420"
5120,"nm1242062"
5435,"nm0109587"
3907,"nm0389830"
3907,"nm0818746"
3907,"nm0590316"
5225,"nm1184258"
5225,"nm0538320"
5225,"nm0159039"
5768,"nm0149446"
5768,"nm0074488"
5768,"nm2117209"
4791,"nm0517589"
4791,"nm0923839"
4791,"nm0093904"
3423,"nm1065785"
3423,"nm0744839"
3423,"nm0427305"
1893,"nm2147635"
573,"nm0484111"
573,"nm0275629"
573,"nm0720135"
1924,"nm1618225"
1924,"nm0712753"
6861,"nm1618311"
2939,"nm0696949"
2939,"nm0780620"
2939,"nm0697362"
3914,"nm0698873"
3914,"nm0302904"
4239,"nm0458251"
2570,"nm0957652"
2570,"nm0068428"
2570,"nm0771613"
6684,"nm1733301"
6684,"nm0371684"
6684,"nm0874844"
1248,"nm0649460"
1248,"nm0476064"
1248,"nm0511541"
1248,"nm1318843"
1248,"nm1319757"
1248,"nm0644203"
1248,"nm0003321"
2497,"nm0108132"
5600,"nm1430632"
5600,"nm0453442"
5600,"nm1022446"
3566,"nm0477279"
3566,"nm0563394"
3566,"nm0505662"
3566,"nm0280814"
3566,"nm1646537"
6365,"nm0342617"
6365,"nm0000416"
6365,"nm1616194"
90,"nm0860155"
437,"nm1362432"
877,"nm0001403"
877,"nm0564496"
4989,"nm0002191"
4989,"nm0070152"
4989,"nm0864812"
2331,"nm0084114"
2334,"nm0868219"
2334,"nm0586005"
93,"nm0935863"
913,"nm0000464"
913,"nm2260851"
913,"nm0238138"
6285,"nm0002044"
892,"nm0203577"
892,"nm0110591"
892,"nm0915284"
1745,"nm0466175"
1745,"nm0641479"
1745,"nm0644203"
1745,"nm0169505"
1745,"nm0812513"
4437,"nm0825308"
4437,"nm0011470"
4437,"nm0696949"
4437,"nm0780620"
4437,"nm1844237"
4437,"nm0912403"
4437,"nm0254645"
4437,"nm0744429"
4437,"nm0776107"
4437,"nm0830294"
4614,"nm0000600"
4614,"nm0706898"
4614,"nm0765091"
4614,"nm0498278"
4614,"nm0228492"
1066,"nm0335666"
1066,"nm0456732"
1066,"nm0358839"
1066,"nm0924754"
1681,"nm0629933"
1681,"nm0386694"
3934,"nm0595738"
3934,"nm0000807"
3934,"nm0000668"
1494,"nm0000108"
1494,"nm1098947"
607,"nm0644203"
5949,"nm1459623"
5949,"nm1460116"
1875,"nm0604688"
1875,"nm0939128"
1875,"nm0714695"
3212,"nm0060106"
3212,"nm0866038"
3212,"nm0314775"
3243,"nm0432380"
3356,"nm0019732"
3356,"nm0091076"
4114,"nm0097544"
4114,"nm0122335"
4114,"nm2622304"
6094,"nm0456732"
6094,"nm1183854"
6094,"nm0000626"
6094,"nm1650403"
6094,"nm1649488"
6835,"nm0572562"
3225,"nm0000095"
67,"nm0811583"
67,"nm0426500"
67,"nm1290582"
67,"nm0588340"
67,"nm2241067"
592,"nm0000108"
592,"nm0436543"
651,"nm0000807"
651,"nm0393495"
651,"nm0931650"
5091,"nm1650316"
5091,"nm0528176"
3437,"nm1654465"
3437,"nm0325204"
4206,"nm0377896"
4260,"nm2363288"
4260,"nm0893128"
4260,"nm1352172"
4522,"nm1733422"
4522,"nm0349406"
4522,"nm2154048"
94,"nm2659066"
94,"nm0466614"
426,"nm1152581"
1805,"nm0001977"
1805,"nm0357584"
1805,"nm0823196"
2292,"nm0460141"
2292,"nm0746830"
4849,"nm1506891"
244,"nm0421314"
1907,"nm0115310"
1907,"nm0353673"
1907,"nm1669383"
1907,"nm0694612"
2706,"nm0115310"
2706,"nm1666018"
2782,"nm0533666"
2928,"nm0001681"
2999,"nm1083676"
2999,"nm0899364"
2999,"nm2316149"
6160,"nm0000905"
6160,"nm0148437"
6613,NA
6156,"nm0037247"
1491,"nm1384445"
1538,"nm1709264"
1538,"nm0834338"
1642,"nm0002657"
2580,"nm0440459"
5591,"nm1125275"
5591,"nm1672161"
5734,"nm1511698"
5734,"nm0568416"
3413,"nm0138733"
3413,"nm1404095"
173,"nm0445087"
173,"nm0493855"
4712,"nm1590998"
6132,"nm1164216"
6132,"nm0002657"
6132,"nm0574509"
6132,"nm0899531"
6144,"nm1417242"
6144,"nm0775017"
2470,"nm0088397"
4492,"nm0374663"
6168,"nm1680237"
6168,"nm0394303"
475,"nm0329229"
4720,"nm0255278"
4720,"nm0934483"
4720,"nm1150145"
2207,"nm0536587"
2207,"nm0281133"
5933,"nm0147022"
5184,"nm0744839"
5184,"nm0842523"
5184,"nm0280234"
724,"nm0722610"
724,"nm0702912"
2553,"nm0662530"
1463,"nm1347153"
2050,"nm0933379"
2050,"nm0098382"
2104,"nm1419442"
2104,"nm1359360"
2104,"nm0348015"
461,"nm0659085"
461,"nm0291035"
461,"nm1027958"
461,"nm1257282"
461,"nm0625026"
4410,"nm0172877"
4777,"nm0722610"
4777,"nm0105169"
4777,"nm0118333"
4777,"nm1074134"
4777,"nm0996099"
4777,"nm2558161"
63,"nm15621750"
63,"nm1104118"
1059,"nm1122978"
1932,"nm0166074"
1932,"nm0478588"
1932,"nm0515941"
1932,"nm0444653"
1932,"nm0204030"
1932,"nm0271402"
1932,"nm0520485"
1932,"nm0101047"
1932,"nm0279729"
1932,"nm0414608"
1932,"nm0638586"
1932,"nm0003201"
2766,"nm0137228"
1142,"nm0003620"
6855,"nm1101186"
