"id","nconst"
5486,"nm0195259"
5486,"nm1150181"
5486,"nm0369521"
5486,"nm0001705"
3636,"nm0452929"
3636,"nm0327779"
3636,"nm0718957"
3636,"nm1140666"
3636,"nm0180366"
3636,"nm0716275"
3636,"nm0186498"
3636,"nm0410419"
3636,"nm1331837"
3636,"nm1216189"
3636,"nm0004987"
3636,"nm0680846"
3636,"nm0690186"
3636,"nm0035905"
3636,"nm0849057"
3636,"nm0402763"
3636,"nm0005561"
6628,"nm3985425"
6628,"nm0406624"
6628,"nm0883821"
3238,"nm0001166"
3238,"nm0730888"
3238,"nm0444483"
3238,"nm0079374"
602,"nm0147825"
602,"nm0114197"
602,"nm0859503"
602,"nm1120315"
602,"nm0942266"
602,"nm0141713"
602,"nm1212896"
602,"nm0338393"
602,"nm0942875"
602,"nm1119609"
602,"nm1103162"
602,"nm1013003"
602,"nm1073992"
1611,"nm1140091"
1611,"nm1202276"
1611,"nm0134244"
1611,"nm0277704"
1611,"nm0071660"
1611,"nm0428963"
1611,"nm0403397"
1611,"nm0152635"
1611,"nm0042356"
1611,"nm0831690"
2294,"nm0382268"
2294,"nm0274913"
2294,"nm0271657"
2294,"nm0916037"
2294,"nm0093967"
2294,"nm0705365"
2294,"nm0789716"
2294,"nm0294067"
3351,"nm0771834"
3351,"nm1015414"
3351,"nm0742797"
3351,"nm0783033"
3351,"nm0394924"
6026,"nm0005156"
6026,"nm1137414"
377,"nm0204706"
377,"nm0082467"
377,"nm1423742"
377,"nm0316079"
377,"nm0601548"
377,"nm0332523"
377,"nm1307735"
377,"nm0295103"
377,"nm0394046"
415,"nm0858106"
415,"nm0005010"
415,"nm0144841"
415,"nm0304398"
415,"nm0298281"
1065,"nm0005154"
1065,"nm0000193"
1065,"nm0405337"
1065,"nm0174139"
1065,"nm0926729"
1065,"nm0629334"
1065,"nm0101559"
1065,"nm0272471"
1065,"nm0001234"
1065,"nm0790481"
1065,"nm0955339"
1065,"nm0061347"
1065,"nm0600877"
1065,"nm0308126"
902,"nm1406277"
902,"nm0276821"
902,"nm0421528"
902,"nm0701512"
902,"nm0001451"
902,"nm0427489"
4298,"nm0892868"
4298,"nm0358669"
4298,"nm0280543"
4298,"nm0005179"
4298,"nm0401018"
4298,"nm0750019"
4298,"nm0821048"
4298,"nm0698493"
4298,"nm1371473"
1250,"nm0169230"
1250,"nm1272606"
1250,"nm1209950"
1250,"nm0711529"
1250,"nm0781915"
1250,"nm0000792"
1250,"nm0038000"
1250,"nm0651274"
1250,"nm1016088"
5668,"nm1224887"
5668,"nm0214036"
5668,"nm0858969"
5668,"nm0133912"
5668,"nm0833828"
5668,"nm0393125"
5668,"nm0001019"
5668,"nm0147970"
5668,"nm0240381"
5668,"nm0418070"
5811,"nm1121405"
4394,"nm0813390"
4394,"nm0271076"
4394,"nm6558821"
4394,"nm0421776"
4394,"nm0665114"
4394,"nm0282080"
4394,"nm0335022"
53,"nm1125275"
53,"nm0005966"
53,"nm0926086"
53,"nm0153892"
53,"nm0657330"
574,"nm0131625"
574,"nm0185272"
574,"nm0000615"
574,"nm0097504"
574,"nm0959062"
574,"nm0268647"
574,"nm0962260"
574,"nm0389072"
574,"nm0026853"
574,"nm0619651"
574,"nm0005170"
574,"nm0334179"
1368,"nm0404485"
1368,"nm0005417"
1368,"nm0462172"
1368,"nm0936403"
1368,"nm0392644"
1368,"nm1768443"
1368,"nm0889579"
1368,"nm0005016"
586,"nm1627651"
586,"nm4553448"
586,"nm0661917"
586,"nm0662189"
5500,"nm0589505"
5500,"nm1337351"
5500,"nm0057150"
5500,"nm0807332"
5500,"nm0744980"
5500,"nm0260389"
5500,"nm0208278"
5500,"nm0705211"
5500,"nm0751720"
5500,"nm0192423"
5500,"nm2191747"
5500,"nm0133474"
5500,"nm0628233"
3016,"nm0776271"
1883,"nm1341735"
1883,"nm0321621"
1883,"nm0434222"
1883,"nm0413541"
1883,"nm0286975"
1883,"nm0156276"
1883,"nm0235675"
1883,"nm0055845"
1883,"nm0383603"
1883,"nm0693364"
6058,"nm0842071"
806,"nm0175093"
806,"nm0735467"
806,"nm0400291"
806,"nm0398469"
806,"nm1216826"
806,"nm0509824"
806,"nm0466579"
806,"nm0913150"
1555,"nm0493115"
1555,"nm0001383"
1874,"nm0532461"
1874,"nm1229742"
1874,"nm0005123"
1874,"nm0141333"
3544,"nm0402032"
3544,"nm0828980"
3544,"nm0746583"
3544,"nm0737133"
153,"nm0544067"
153,"nm0177639"
153,"nm0744824"
153,"nm0857275"
153,"nm0383422"
153,"nm0889350"
153,"nm0001302"
153,"nm0001573"
153,"nm0000893"
153,"nm0571106"
153,"nm0506405"
153,"nm0528331"
153,"nm0929609"
153,"nm0733427"
153,"nm0588777"
153,"nm0000837"
4813,"nm1029669"
4813,"nm3675344"
4813,"nm0950593"
4813,"nm1136738"
4813,"nm1139514"
4813,"nm1385954"
4813,"nm0046277"
4813,"nm0644898"
4813,"nm1203041"
856,"nm0257373"
856,"nm1345020"
856,"nm0601619"
3222,"nm0171722"
3222,"nm0006570"
3222,"nm0195439"
3222,"nm0330090"
3222,"nm0632566"
3222,"nm0225246"
3222,"nm0834902"
3222,"nm0761367"
3222,"nm0099515"
3222,"nm0220883"
3222,"nm0001837"
3222,"nm0700059"
5638,"nm0376101"
5638,"nm0070238"
5638,"nm0002076"
5638,"nm1069781"
5638,"nm0787462"
5638,"nm0600872"
5638,"nm0240609"
5638,"nm0456164"
5638,"nm0870204"
5638,"nm0564154"
3839,"nm0373282"
6667,"nm0123666"
6667,"nm0004336"
6667,"nm2967214"
6667,"nm0674179"
6667,"nm0741578"
6667,"nm0520485"
6667,"nm0661910"
6667,"nm0819862"
6667,"nm0421127"
5100,"nm0107748"
5100,"nm0073688"
5100,"nm0541635"
5100,"nm0769840"
5100,"nm0384032"
5100,"nm0005003"
5100,"nm0000593"
5100,"nm0919514"
5335,"nm0041978"
5335,"nm0245612"
4227,"nm0027454"
4227,"nm0002718"
4227,"nm0046412"
4227,"nm0387900"
4227,"nm0001219"
4227,"nm1263537"
4227,"nm0542530"
4227,"nm0152466"
4227,"nm0001300"
4227,"nm0505522"
4227,"nm0421188"
6514,"nm0488318"
6514,"nm0122688"
6514,"nm0458951"
6514,"nm0031529"
6514,"nm1289528"
6514,"nm0117826"
6514,"nm0412374"
6514,"nm0537426"
6514,"nm0359981"
6514,"nm1144307"
6514,"nm0492909"
444,"nm0175633"
444,"nm0788170"
444,"nm0498713"
275,"nm0630090"
275,"nm0614774"
275,"nm0389524"
275,"nm0783346"
275,"nm0588607"
275,"nm0826714"
275,"nm0472377"
275,"nm0005260"
275,"nm1155510"
275,"nm0004990"
275,"nm0946441"
275,"nm0651830"
275,"nm0809840"
3095,"nm0000668"
3095,"nm0000612"
3095,"nm0253279"
3095,"nm0183533"
3095,"nm0193485"
3095,"nm0763928"
3095,"nm0783620"
3095,"nm0000424"
3095,"nm0002436"
3095,"nm0193846"
3095,"nm1289528"
3095,"nm0587431"
3095,"nm0511088"
3095,"nm0601680"
3095,"nm1470271"
3095,"nm1357414"
3095,"nm0347149"
3095,"nm0085917"
3095,"nm0550994"
3095,"nm1032473"
3095,"nm0631490"
3095,"nm0538443"
3095,"nm0448953"
4853,"nm0726476"
4853,"nm0391784"
4853,"nm0582257"
4853,"nm1237698"
4853,"nm0863415"
4853,"nm1196155"
4853,"nm0002246"
4853,"nm0124333"
3461,"nm0488625"
3461,"nm0001631"
3461,"nm0170043"
3461,"nm0006971"
3461,"nm0306088"
3461,"nm0897350"
5876,"nm0159776"
4740,"nm1467923"
4740,"nm1154950"
4740,"nm1433849"
4740,"nm1163692"
922,"nm0083696"
922,"nm0004887"
922,"nm0466175"
922,"nm0910076"
922,"nm0644203"
922,"nm0000120"
922,"nm1376938"
47,"nm0037247"
47,"nm0396812"
47,"nm1262058"
47,"nm0086322"
47,"nm0550371"
47,"nm0394046"
47,"nm0007011"
47,"nm0000576"
47,"nm0022520"
2458,"nm0292552"
2458,"nm1134774"
2458,"nm0000124"
2458,"nm0161497"
2458,"nm0759704"
2458,"nm1166926"
2458,"nm0013037"
2458,"nm0518757"
3683,"nm0072344"
3683,"nm0616607"
3683,"nm0751638"
3683,"nm0534132"
3683,"nm0883603"
3683,"nm0118604"
3683,"nm0905603"
3683,"nm0248180"
3683,"nm2576678"
3683,"nm0942661"
3683,"nm0077000"
3683,"nm0870439"
3683,"nm0005052"
3683,"nm0526019"
3821,"nm0389591"
3821,"nm1002662"
3821,"nm0602104"
3821,"nm0961436"
3821,"nm0325533"
3821,"nm0838911"
3821,"nm1126657"
3821,"nm1248393"
4613,"nm0228492"
4613,"nm1498784"
4613,"nm0376769"
4613,"nm0365281"
4613,"nm0382830"
4613,"nm0332184"
4613,"nm0613657"
4613,"nm0461172"
4613,"nm0221043"
4613,"nm0691084"
4613,"nm0004375"
4613,"nm0319171"
4613,"nm0587692"
4613,"nm0002795"
4613,"nm0059946"
4613,"nm0000547"
4613,"nm0117826"
895,"nm0276144"
895,"nm0111845"
895,"nm0849214"
895,"nm0680766"
1003,"nm0026565"
1003,"nm0089454"
1003,"nm0005124"
1003,"nm0001652"
1003,"nm0710020"
1003,"nm1557594"
1003,"nm1249256"
1003,"nm0667108"
1003,"nm2264184"
1003,"nm0916301"
1003,"nm0174487"
1309,"nm0734900"
1309,"nm0139867"
2359,"nm0018956"
2359,"nm0518321"
2359,"nm0299301"
2359,"nm0798661"
2359,"nm0733196"
2359,"nm0654865"
2359,"nm0727268"
2459,"nm1178069"
2459,"nm0627100"
2459,"nm1396574"
2459,"nm0332081"
5533,"nm0005266"
5533,"nm0996458"
5533,"nm0309128"
5533,"nm0083348"
5533,"nm0383076"
5533,"nm0001615"
5533,"nm0001728"
5332,"nm0573726"
5332,"nm1036939"
5332,"nm0001554"
5332,"nm0003575"
5332,"nm0454572"
5332,"nm0772602"
5332,"nm0013968"
3340,"nm0359189"
3340,"nm1357161"
3340,"nm0450431"
3340,"nm0018734"
3340,"nm1400913"
3340,"nm0949292"
3340,"nm0005392"
3340,"nm1037237"
3340,"nm0591053"
3340,"nm1878504"
3340,"nm0959242"
3340,"nm1577190"
3340,"nm0096115"
3340,"nm2253423"
4238,"nm0233107"
4238,"nm1162019"
4238,"nm1162031"
4238,"nm1173561"
4238,"nm0320428"
4238,"nm0412082"
4238,"nm1162004"
4238,"nm1182796"
4238,"nm1238122"
4238,"nm1162039"
4238,"nm0127349"
4238,"nm1178696"
4238,"nm1162046"
4238,"nm0834230"
4238,"nm1161995"
4238,"nm0812546"
4238,"nm0974692"
191,"nm0538443"
191,"nm0649191"
191,"nm0740383"
191,"nm0886293"
191,"nm0001517"
191,"nm0737465"
191,"nm0957178"
191,"nm0232776"
3073,"nm0016085"
3073,"nm0325196"
3073,"nm0421223"
3073,"nm0875889"
3073,"nm0822739"
3073,"nm0822734"
3073,"nm0292677"
3073,"nm0236421"
3073,"nm0074036"
295,"nm1307955"
295,"nm1307766"
295,"nm0944598"
295,"nm0770649"
5774,"nm1840222"
5774,"nm1433580"
5774,"nm0758574"
5774,"nm0634120"
5774,"nm0176323"
5774,"nm0209404"
5774,"nm0728075"
5774,"nm0096815"
5774,"nm0078229"
5774,"nm0650364"
5774,"nm0246475"
5774,"nm0346466"
5774,"nm0310341"
5774,"nm0854923"
5774,"nm0637602"
5774,"nm0855027"
5774,"nm0322741"
5774,"nm1424928"
5774,"nm0305558"
5774,"nm0535502"
5774,"nm0653051"
5774,"nm0763395"
4109,"nm0936838"
4109,"nm0003791"
4109,"nm0701578"
4109,"nm1070538"
4109,"nm0004582"
4109,"nm1427978"
4109,"nm0027271"
4109,"nm0347149"
4109,"nm0007092"
4109,"nm0911933"
4109,"nm0012398"
4109,"nm0736835"
4109,"nm0006012"
4109,"nm0258402"
4109,"nm0315016"
4109,"nm1398329"
4109,"nm0470981"
4109,"nm0712981"
4109,"nm0045813"
6355,"nm1055398"
6355,"nm0355629"
6355,"nm0065819"
6355,"nm0304492"
6355,"nm1174529"
6355,"nm2064100"
6355,"nm0590122"
6355,"nm1086384"
951,"nm0863957"
951,"nm1408703"
951,"nm0055565"
951,"nm1668623"
951,"nm1175705"
951,"nm0139245"
951,"nm1408803"
951,"nm0281126"
719,"nm1505015"
719,"nm0001082"
719,"nm0003542"
719,"nm0906525"
719,"nm0150522"
719,"nm0517844"
719,"nm0423134"
719,"nm0773985"
719,"nm1428690"
719,"nm0772829"
719,"nm1180620"
719,"nm0041864"
719,"nm0001215"
719,"nm0891641"
719,"nm0163353"
719,"nm0570067"
5205,"nm0007192"
5205,"nm0002536"
5205,"nm0390775"
5205,"nm0629538"
5205,"nm0169420"
5205,"nm0012208"
5205,"nm0460057"
5205,"nm1209639"
5205,"nm0000598"
5205,"nm0785594"
5205,"nm1067900"
5205,"nm2253769"
5205,"nm0557619"
5205,"nm0705226"
5205,"nm0834460"
5205,"nm1501388"
5205,"nm0330428"
5205,"nm0920564"
5205,"nm0807351"
5205,"nm0825336"
5205,"nm0000386"
5205,"nm0000674"
5205,"nm0068039"
5205,"nm0161530"
5205,"nm0618680"
5205,"nm0015775"
5205,"nm0056236"
5205,"nm0117455"
5205,"nm1020441"
5205,"nm0805930"
5205,"nm0448979"
5205,"nm0504412"
5205,"nm0761587"
5205,"nm0920382"
5205,"nm0695117"
5205,"nm0534021"
5205,"nm0203064"
1677,"nm1183854"
1677,"nm0503627"
1677,"nm0627878"
1677,"nm1153895"
1677,"nm0187764"
1677,"nm1307735"
1677,"nm0781238"
1677,"nm0006727"
1677,"nm0464548"
1677,"nm0522324"
1677,"nm0000799"
1677,"nm0744802"
1677,"nm0158008"
2474,"nm1181077"
2474,"nm0285913"
2494,"nm0800811"
2494,"nm1181908"
2494,"nm2927451"
2494,"nm1183472"
2494,"nm1183448"
3177,"nm0325146"
3177,"nm1227723"
333,"nm0166769"
2861,"nm0109229"
2861,"nm2555676"
2861,"nm0055291"
2861,"nm0277424"
2861,"nm0359398"
2861,"nm0700059"
2861,"nm1812523"
2861,"nm0640646"
2861,"nm1857987"
2861,"nm0089217"
2861,"nm0322562"
2861,"nm0178741"
2861,"nm0248254"
2861,"nm0916037"
2861,"nm0014261"
2861,"nm0255353"
2861,"nm0425244"
2861,"nm1184258"
2861,"nm0571727"
2861,"nm0016370"
1641,"nm0517562"
1641,"nm0877550"
1641,"nm0399216"
1641,"nm2697798"
3090,"nm1221759"
3090,"nm1221878"
3090,"nm0937501"
3090,"nm1195010"
3090,"nm0398621"
2694,"nm0690686"
2694,"nm0828177"
2694,"nm1155125"
2694,"nm0242756"
2694,"nm2162238"
2694,"nm0257424"
2955,"nm1597299"
2955,"nm0396796"
2955,"nm0616754"
3114,"nm0949683"
3114,"nm1145555"
3114,"nm1220329"
3114,"nm0391221"
3114,"nm0140829"
3114,"nm0583917"
3114,"nm0106549"
3114,"nm0846699"
3114,"nm2084329"
3114,"nm0112085"
3114,"nm0333778"
3114,"nm0460008"
3114,"nm0301157"
3114,"nm1480430"
3841,"nm0660570"
3841,"nm0394251"
3841,"nm1341442"
4376,"nm1515380"
4376,"nm1196348"
4376,"nm1470361"
4376,"nm1195753"
4376,"nm1202959"
4376,"nm0148466"
4376,"nm1764492"
4376,"nm0869815"
4376,"nm1205522"
4376,"nm1195760"
4785,"nm0426439"
4785,"nm1198319"
4785,"nm0580729"
4785,"nm1315907"
6143,"nm0314514"
6143,"nm0669050"
6143,"nm0004754"
6143,"nm1215633"
6143,"nm0498713"
6143,"nm0263254"
6143,"nm0466925"
6143,"nm0000388"
6143,"nm6182350"
6143,"nm0233562"
6143,"nm1197971"
6789,"nm1589571"
6789,"nm0590813"
6789,"nm0926471"
6789,"nm0607825"
6789,"nm1005722"
6789,"nm0006476"
6789,"nm0184086"
6789,"nm1337351"
6789,"nm0101625"
6789,"nm1008159"
6789,"nm0482764"
6789,"nm0664175"
6789,"nm0401528"
6789,"nm0816292"
6819,"nm1034053"
6819,"nm0441429"
6819,"nm0394251"
6819,"nm0677143"
6819,"nm0377427"
6819,"nm1283718"
6819,"nm0923298"
1833,"nm0872868"
1833,"nm0877550"
1833,"nm0746395"
1833,"nm0156099"
1833,"nm9775302"
1833,"nm7287070"
1833,"nm2697798"
2306,"nm0001674"
2306,"nm0503669"
2306,"nm0863957"
5518,"nm0169733"
5518,"nm0517457"
5518,"nm1243877"
5518,"nm0177769"
5518,"nm1279593"
5518,"nm1524104"
2932,"nm0130736"
2932,"nm0945189"
2932,"nm0040517"
2932,"nm0211823"
2932,"nm0057368"
2932,"nm0849315"
2932,"nm0948045"
3857,"nm0218259"
3857,"nm0573618"
3857,"nm0089217"
3857,"nm0939623"
3857,"nm0461136"
3857,"nm0938684"
3857,"nm0202603"
3857,"nm0804337"
3857,"nm0729701"
3857,"nm0001691"
3857,"nm0000136"
3857,"nm0104376"
3857,"nm0744429"
3857,"nm1198012"
3857,"nm0047549"
3857,"nm0958323"
3857,"nm1400913"
3857,"nm0772831"
3857,"nm0254645"
3857,"nm1400933"
3857,"nm0034305"
3857,"nm0188871"
3857,"nm0893659"
3857,"nm0606402"
3857,"nm0064181"
3857,"nm0376769"
3857,"nm1099016"
3857,"nm1147560"
3857,"nm0055845"
3857,"nm0323845"
3857,"nm0384192"
3857,"nm0046004"
731,"nm0076174"
731,"nm0004734"
731,"nm0270451"
731,"nm0005376"
731,"nm0272948"
731,"nm1213025"
5416,"nm1214007"
5416,"nm0139549"
5416,"nm1220363"
5416,"nm0441794"
3489,"nm0002536"
3489,"nm0000576"
3489,"nm0205581"
3489,"nm0100807"
3489,"nm0828630"
3489,"nm0001315"
3489,"nm0347509"
3489,"nm0004829"
3489,"nm0827869"
3489,"nm0400291"
3489,"nm0000209"
3489,"nm0625126"
3489,"nm1212331"
3489,"nm0520749"
3489,"nm0247762"
3489,"nm0398469"
3489,"nm0331377"
3489,"nm0528164"
3489,"nm0000401"
3489,"nm0185088"
3489,"nm0120317"
3489,"nm0000102"
3489,"nm1503815"
3724,"nm0426333"
3724,"nm0456732"
3724,"nm0303034"
3724,"nm0131661"
4324,"nm0106455"
4324,"nm0640055"
4324,"nm0642259"
4324,"nm0437283"
4324,"nm1262058"
4324,"nm0654865"
4324,"nm0564827"
4324,"nm1102053"
4324,"nm0005286"
6258,"nm0730051"
6258,"nm0442075"
6258,"nm0810103"
6258,"nm0593734"
6258,"nm1246692"
6258,"nm0438449"
6258,"nm0001629"
308,"nm0470323"
308,"nm0082869"
308,"nm0467824"
308,"nm0890144"
308,"nm1466617"
308,"nm1351126"
308,"nm0507006"
308,"nm0840446"
2578,"nm1217053"
2578,"nm1136736"
1032,"nm0933727"
1032,"nm0484981"
1032,"nm1265919"
1032,"nm0685759"
1032,"nm0935057"
1032,"nm0097504"
1032,"nm0808990"
1032,"nm0000932"
1032,"nm0085589"
1235,"nm0006020"
1235,"nm2752098"
1235,"nm1543945"
1235,"nm0575312"
1235,"nm3841869"
1235,"nm3275474"
1235,"nm0783139"
1235,"nm0421127"
1235,"nm0294067"
1235,"nm0047121"
1235,"nm0547045"
1235,"nm1894655"
1235,"nm0761365"
1235,"nm0000159"
1235,"nm3274463"
1683,"nm0641373"
1683,"nm0823661"
1683,"nm0185934"
1683,"nm1264521"
1683,"nm0372659"
1683,"nm0005099"
1683,"nm1264670"
6013,"nm0592746"
6013,"nm0172818"
6013,"nm0669362"
6013,"nm0445022"
6013,"nm0322054"
6013,"nm0721205"
6013,"nm0470948"
6013,"nm1618135"
6013,"nm0829739"
6013,"nm1212071"
6013,"nm0647910"
2666,"nm0699885"
2666,"nm0582320"
2666,"nm0162834"
2666,"nm1625193"
3167,"nm0005085"
3167,"nm1363701"
3167,"nm1349040"
6540,"nm0564509"
6540,"nm0920108"
6540,"nm0314358"
6540,"nm0670893"
6540,"nm0223862"
6540,"nm0633507"
6540,"nm0644897"
6540,"nm1217227"
6540,"nm0100556"
6540,"nm0825340"
6540,"nm0951823"
6540,"nm0330921"
6540,"nm0242026"
6540,"nm0233604"
6540,"nm0516020"
6540,"nm0000178"
379,"nm0245888"
379,"nm0381221"
379,"nm0858776"
379,"nm0005490"
379,"nm0476028"
379,"nm0005405"
917,"nm0364680"
917,"nm0614742"
917,"nm0395924"
917,"nm0002015"
917,"nm0086431"
917,"nm1943855"
917,"nm0836836"
917,"nm0451035"
917,"nm1074107"
917,"nm0698681"
917,"nm2090115"
917,"nm0178616"
917,"nm0160364"
917,"nm0027459"
917,"nm0707262"
917,"nm0131661"
917,"nm0930285"
917,"nm0732436"
917,"nm0070368"
1623,"nm0400398"
1623,"nm0947395"
1623,"nm1389613"
1623,"nm1277177"
1623,"nm1227045"
1623,"nm0647638"
1623,"nm0125434"
1987,"nm0613147"
1987,"nm0310240"
1987,"nm1226735"
1987,"nm0149563"
1987,"nm0728762"
1987,"nm1226737"
1987,"nm0396867"
1987,"nm0950553"
1987,"nm0410622"
1987,"nm0444621"
1987,"nm0428370"
1987,"nm0746714"
1987,"nm0149942"
1987,"nm0911933"
1987,"nm0000387"
1987,"nm0494892"
1987,"nm0790144"
6422,"nm0359036"
6422,"nm0085589"
6422,"nm0425780"
6422,"nm0376540"
6422,"nm0532461"
6422,"nm0823507"
6422,"nm0005195"
2401,"nm0426613"
2401,"nm0005290"
2401,"nm0122036"
2401,"nm0786732"
2401,"nm0281220"
2401,"nm0824122"
2401,"nm0913460"
2401,"nm0000357"
2401,"nm0428309"
2401,"nm0006264"
2401,"nm1371473"
2401,"nm0005421"
2401,"nm0203218"
6870,"nm0307776"
6870,"nm1020441"
6870,"nm0310850"
6870,"nm0740220"
6870,"nm0090741"
6870,"nm0376137"
6870,"nm0005897"
6870,"nm0030581"
6870,"nm0005471"
6870,"nm0883703"
5077,"nm0001252"
5077,"nm0862841"
2291,"nm0942247"
2291,"nm0695536"
2291,"nm0918587"
2291,"nm0209428"
2291,"nm1006741"
2291,"nm0931247"
2291,"nm1713322"
2291,"nm0084759"
2291,"nm0376602"
2291,"nm0001565"
5938,"nm0139549"
5938,"nm0841805"
5938,"nm7191024"
5938,"nm0248178"
5938,"nm0798002"
5938,"nm0414981"
5938,"nm0171868"
5938,"nm0289833"
5938,"nm0637441"
5938,"nm0531333"
5938,"nm0820660"
5938,"nm0005009"
5938,"nm0132864"
5938,"nm0359263"
1178,"nm0829176"
4306,"nm0653071"
4306,"nm0053484"
4306,"nm0423637"
4306,"nm0331532"
4306,"nm0589358"
4306,"nm0000498"
14,"nm0177335"
14,"nm1197466"
14,"nm1246087"
14,"nm0000337"
14,"nm1243877"
14,"nm1279593"
14,"nm0554204"
14,"nm0378529"
14,"nm0198941"
14,"nm0748037"
14,"nm0001794"
14,"nm0495603"
14,"nm0621301"
3176,"nm0587396"
1161,"nm0301370"
1161,"nm0393678"
1161,"nm0951008"
1161,"nm0831479"
1161,"nm0151540"
1161,"nm0815418"
1161,"nm0673270"
1161,"nm0199590"
1161,"nm0269542"
1161,"nm0501399"
1161,"nm0373571"
1862,"nm0692656"
1862,"nm0118374"
1862,"nm1032371"
1862,"nm0797725"
1862,"nm0834380"
1862,"nm1555151"
1862,"nm0066025"
1862,"nm0358109"
1862,"nm1069312"
1862,"nm0885143"
1862,"nm0339171"
1862,"nm0444940"
1862,"nm0266422"
1862,"nm0001746"
1862,"nm0725041"
5816,"nm1014034"
5816,"nm0331516"
5816,"nm0058089"
5816,"nm0956374"
5816,"nm0505230"
5816,"nm0210915"
5816,"nm0338418"
5816,"nm1046097"
5816,"nm0461556"
5816,"nm0175305"
5816,"nm0001687"
3847,"nm0019226"
4280,"nm0025483"
4280,"nm0827840"
4280,"nm0601553"
4280,"nm0734175"
4280,"nm0297578"
4303,"nm0010471"
4303,"nm0917208"
4303,"nm0085312"
4303,"nm0798971"
4303,"nm0020248"
4303,"nm0831114"
4303,"nm0823096"
4303,"nm0570033"
6472,"nm0808559"
6472,"nm0428923"
6472,"nm0704646"
6472,"nm0000564"
6472,"nm0181920"
6472,"nm0004787"
6472,"nm0004051"
6472,"nm0051509"
6472,"nm0795344"
6472,"nm0002103"
6472,"nm0146439"
2076,"nm0922995"
2076,"nm0641354"
2076,"nm0765597"
2076,"nm1269976"
2076,"nm0279412"
2076,"nm0005443"
2076,"nm0235652"
2076,"nm0003394"
2076,"nm0541218"
2076,"nm0008330"
2076,"nm1542291"
2076,"nm1344784"
2076,"nm1468527"
2076,"nm0357074"
2076,"nm0103785"
2969,"nm0970567"
2969,"nm0470462"
2969,"nm1197519"
2969,"nm0148691"
2969,"nm0113005"
1974,"nm0768633"
1974,"nm0217034"
1974,"nm0225061"
2133,"nm0207559"
2133,"nm0665466"
2133,"nm0570375"
2133,"nm0717512"
2133,"nm0069063"
2133,"nm1256768"
2133,"nm0916424"
2133,"nm0651470"
2133,"nm0974794"
2133,"nm0262935"
2133,"nm0542635"
2133,"nm0381757"
2133,"nm1460597"
2133,"nm0875793"
2133,"nm0568491"
2133,"nm0768936"
2133,"nm0661407"
2133,"nm0785381"
5598,"nm0216392"
5598,"nm0574376"
5598,"nm0355659"
5598,"nm0908648"
5598,"nm1151899"
5598,"nm0915868"
5598,"nm0403652"
3087,"nm0001068"
3087,"nm1440085"
3087,"nm1440095"
3087,"nm2224447"
3087,"nm1440108"
3087,"nm1331774"
3087,"nm0057187"
3087,"nm1440090"
3087,"nm0441839"
3087,"nm1440060"
3087,"nm0718687"
3087,"nm0396100"
3087,"nm0000195"
3087,"nm0003483"
3087,"nm0743214"
3087,"nm0010139"
3087,"nm0945228"
3087,"nm0424060"
3087,"nm1440076"
3087,"nm0322248"
5867,"nm0998941"
5867,"nm0568544"
5867,"nm0221042"
5867,"nm0748207"
5867,"nm0270119"
5867,"nm0202704"
5867,"nm0411581"
5867,"nm0295698"
5867,"nm0002201"
5867,"nm0895477"
5867,"nm0280179"
5867,"nm0768641"
5867,"nm0314358"
5867,"nm0513352"
5867,"nm0001029"
5867,"nm0078282"
5867,"nm0794885"
5867,"nm0195083"
5867,"nm1357161"
4672,"nm0004365"
4672,"nm1016088"
4672,"nm0005562"
4672,"nm1192866"
4672,"nm0004879"
4672,"nm0001274"
4672,"nm0156475"
4672,"nm0777435"
4672,"nm0088479"
6808,"nm0098378"
6808,"nm0809277"
6808,"nm0528930"
248,"nm1343542"
248,"nm1060442"
248,"nm0497010"
248,"nm0497870"
248,"nm1136738"
248,"nm1409123"
248,"nm7717124"
248,"nm11316107"
248,"nm5538935"
248,"nm1280735"
248,"nm1203041"
248,"nm5446487"
248,"nm1800416"
248,"nm0126500"
22,"nm0050458"
22,"nm0744828"
22,"nm0912916"
22,"nm0064438"
22,"nm0549826"
22,"nm0326092"
22,"nm0339460"
22,"nm0213482"
22,"nm0004950"
22,"nm0951135"
22,"nm1568512"
22,"nm0514481"
22,"nm0560033"
603,"nm0838198"
603,"nm1119609"
603,"nm0114197"
1476,"nm0996449"
1476,"nm0318622"
4218,"nm0469691"
4218,"nm0702833"
6080,"nm1266776"
6080,"nm0333315"
6080,"nm0002427"
6080,"nm0003604"
6080,"nm0610246"
6080,"nm0797638"
4555,"nm0336556"
4555,"nm0006025"
4555,"nm1569535"
4555,"nm0404509"
4555,"nm0624661"
4555,"nm0583600"
4555,"nm0000473"
4555,"nm1576353"
4555,"nm0088692"
963,"nm0060221"
963,"nm0189561"
963,"nm0416524"
963,"nm0170719"
963,"nm0059218"
963,"nm1280262"
963,"nm0859510"
963,"nm0188950"
963,"nm0408309"
963,"nm0694252"
963,"nm0456796"
963,"nm0017596"
963,"nm0662491"
963,"nm0322562"
963,"nm0278759"
963,"nm1130708"
1025,"nm1627651"
3046,"nm0005990"
3046,"nm0545861"
3046,"nm1240415"
3046,"nm0935541"
3046,"nm0288202"
3046,"nm2397676"
3046,"nm0519043"
3046,"nm0221130"
3046,"nm1838070"
